,Id,SalePrice
1361,2822,200647.31
1362,2823,268551.34
1363,2824,177694.12
1364,2825,160784.38
1365,2826,130660.34
1366,2827,139069.19
1367,2828,206662.39
1368,2829,196766.1
1369,2830,228116.62
1370,2831,182844.06
1371,2832,228781.14
1372,2833,293916.94
1373,2834,208482.67
1374,2835,204200.22
1375,2836,186710.25
1376,2837,164172.5
1377,2838,151151.6
1378,2839,180120.61
1379,2840,195475.88
1380,2841,202054.86
1381,2842,218792.22
1382,2843,148285.94
1383,2844,156605.84
1384,2845,122652.555
1385,2846,210052.23
1386,2847,195962.22
1387,2848,229836.75
1388,2849,204335.89
1389,2850,288147.12
1390,2851,227173.48
1391,2852,238356.36
1392,2853,237657.12
1393,2854,141563.31
1394,2855,203929.4
1395,2856,201527.52
1396,2857,186177.67
1397,2858,209746.11
1398,2859,127363.03
1399,2860,119998.266
1400,2861,128550.47
1401,2862,194971.69
1402,2863,134998.45
1403,2864,247461.55
1404,2865,143658.25
1405,2866,148416.55
1406,2867,96558.945
1407,2868,97203.11
1408,2869,104396.266
1409,2870,130851.914
1410,2871,89750.86
1411,2872,59911.566
1412,2873,102704.66
1413,2874,134333.66
1414,2875,117750.89
1415,2876,165830.27
1416,2877,132395.42
1417,2878,178757.64
1418,2879,137968.39
1419,2880,92867.234
1420,2881,149014.94
1421,2882,163169.77
1422,2883,179751.66
1423,2884,195361.4
1424,2885,189116.92
1425,2886,220022.02
1426,2887,98270.98
1427,2888,126960.32
1428,2889,51884.832
1429,2890,87950.87
1430,2891,135576.66
1431,2892,50269.58
1432,2893,92337.164
1433,2894,61160.207
1434,2895,300237.66
1435,2896,284780.62
1436,2897,205139.23
1437,2898,160513.75
1438,2899,230134.72
1439,2900,156226.48
1440,2901,207373.84
1441,2902,190244.66
1442,2903,353058.9
1443,2904,353299.44
1444,2905,106910.09
1445,2906,209488.34
1446,2907,113494.18
1447,2908,133590.9
1448,2909,159131.98
1449,2910,88301.02
1450,2911,81395.766
1451,2912,144631.73
1452,2913,85236.625
1453,2914,76505.21
1454,2915,82375.805
1455,2916,81165.87
1456,2917,157883.75
1457,2918,124012.51
1458,2919,237534.5
